plot_id,rep,block,range,column,entry,location,planting_date,trt,byd,ptht,yield,ndvi_033018,ndvi_040418,ndvi_041218,ndvi_041918,ndvi_042318,ndvi_051618,ndvi_061318,ndvi_phi1,ndvi_phi2,ndvi_phi3,pthtd_033018,pthtd_040418,pthtd_041218,pthtd_041918,pthtd_042318,pthtd_051618,pthtd_061318,pthtd_phi1,pthtd_phi2,pthtd_phi3
18BYD00338,2,4,8,18,KS120557M~2,Ashland,9/19/17,Treated,5,0.67,4460,0.5,0.79,0.8,0.85,0.84,0.78,0.21,0.848324088,32.67947832,-0.126558189,0.128,0.189,0.246,0.255,0.274,0.605,0.626,0.690332428,-13.21193249,0.060808528
18BYD00339,2,4,8,17,KS120494M~3,Ashland,9/19/17,Treated,0,0.66,3850,0.56,0.83,0.83,0.85,0.85,0.82,0.29,0.850990036,36.87037381,-0.140562542,0.193,0.227,0.268,0.269,0.278,0.546,0.667,0.697187831,-14.91032445,0.066674035
18BYD00340,2,4,8,16,KS120487M~7,Ashland,9/19/17,Treated,1,0.67,4440,0.52,0.82,0.84,0.88,0.88,0.82,0.21,0.88245068,34.4920427,-0.133542643,0.138,0.197,0.259,0.269,0.281,0.563,0.27,0.397935609,-17.30219254,0.086904665
18BYD00341,2,4,9,16,KS120554M~5,Ashland,9/19/17,Treated,0,0.69,5280,0.5,0.82,0.8,0.84,0.85,0.82,0.21,0.845407117,42.62099315,-0.163776004,0.161,0.215,0.27,0.276,0.288,0.677,0.671,0.744366334,-12.97008264,0.05988511
18BYD00342,2,4,9,17,Art,Ashland,9/19/17,Treated,5,0.71,5060,0.59,0.88,0.86,0.9,0.9,0.82,0.24,0.905069244,30.31466569,-0.117355717,0.176,0.212,0.266,0.28,0.296,0.66,0.706,0.795456352,-11.73557954,0.053493691
18BYD00343,2,4,9,18,KS120494M~10,Ashland,9/19/17,Treated,0,0.74,5010,0.57,0.85,0.84,0.88,0.89,0.84,0.23,0.886407213,36.60519544,-0.141026221,0.193,0.231,0.284,0.296,0.319,0.726,0.653,0.697187831,-14.91032445,0.066674035
18BYD00344,2,4,9,19,KS120252M~14,Ashland,9/19/17,Treated,0,0.7,5350,0.56,0.85,0.84,0.89,0.89,0.83,0.22,0.892528864,34.19977443,-0.132274206,0.162,0.207,0.262,0.282,0.3,0.673,0.672,0.739005356,-13.202609,0.060973107
18BYD00345,2,4,9,20,KS120643M~9,Ashland,9/19/17,Treated,1,0.68,4390,0.6,0.87,0.86,0.89,0.88,0.87,0.18,0.885160254,50.23728398,-0.193268672,0.182,0.228,0.284,0.306,0.316,0.655,0.296,0.459053796,-16.51342979,0.082979085
18BYD00346,2,4,10,20,KS120428M~2,Ashland,9/19/17,Treated,2,0.75,4870,0.47,0.79,0.79,0.82,0.8,0.85,0.24,0.829900848,32.11681264,-0.1237417,0.16,0.224,0.285,0.292,0.307,0.65,0.72,0.697187831,-14.91032445,0.066674035
18BYD00347,2,4,10,19,KS120487M~10,Ashland,9/19/17,Treated,1,0.7,4890,0.48,0.81,0.82,0.88,0.87,0.83,0.21,0.876463008,37.3155731,-0.144083723,0.138,0.207,0.267,0.278,0.286,0.574,0.659,0.742394772,-10.68216636,0.0485606
18BYD00348,2,4,10,18,Everest,Ashland,9/19/17,Treated,2,0.7,4170,0.56,0.83,0.83,0.86,0.86,0.8,0.18,0.862146116,35.74051363,-0.138849526,0.203,0.238,0.302,0.312,0.321,0.594,0.607,0.697187831,-14.91032445,0.066674035
18BYD00349,2,4,10,17,KS120302M~1,Ashland,9/19/17,Treated,1,0.61,3770,0.42,0.74,0.75,0.79,0.81,0.78,0.26,0.800315252,41.14209207,-0.156830045,0.11,0.182,0.22,0.229,0.244,0.544,0.662,0.697187831,-14.91032445,0.066674035
18BYD00350,2,4,10,16,KS120558M~1,Ashland,9/19/17,Treated,5,0.7,4500,0.54,0.81,0.82,0.84,0.85,0.84,0.21,0.845005662,58.35435428,-0.222699937,0.17,0.223,0.277,0.283,0.3,0.62,0.702,0.697187831,-14.91032445,0.066674035
18BYD00351,2,4,11,16,KS120914M~13,Ashland,9/19/17,Treated,2,0.74,5150,0.54,0.84,0.82,0.85,0.85,0.84,0.22,0.85008266,51.15429993,-0.19553005,0.177,0.228,0.278,0.29,0.305,0.647,0.712,0.803233113,-10.94122391,0.049872949
18BYD00352,2,4,11,17,Art,Ashland,9/19/17,Treated,5,0.73,5620,0.58,0.87,0.86,0.9,0.9,0.86,0.22,0.901078751,38.65024614,-0.148989893,0.173,0.222,0.277,0.295,0.308,0.679,0.73,0.80936176,-12.09343679,0.055326759
18BYD00353,2,4,11,18,KS120557M~5,Ashland,9/19/17,Treated,1,0.72,4000,0.53,0.83,0.82,0.86,0.86,0.85,0.18,0.860064164,53.64900334,-0.205910988,0.145,0.201,0.254,0.272,0.289,0.625,0.65,0.714960406,-12.88025861,0.059332738
18BYD00354,2,4,11,19,KS120494M~8,Ashland,9/19/17,Treated,1,0.71,5580,0.59,0.87,0.86,0.9,0.9,0.87,0.23,0.900643024,41.04337214,-0.157728583,0.149,0.185,0.228,0.258,0.283,0.685,0.64,0.710838183,-15.20089611,0.07024103
18BYD00355,2,4,11,20,KS120461M~5,Ashland,9/19/17,Treated,0,0.7,4840,0.55,0.87,0.85,0.89,0.88,0.86,0.18,0.885394509,45.21508796,-0.174460108,0.167,0.213,0.262,0.288,0.296,0.667,0.615,0.69072449,-13.50458533,0.063135933
18BYD00356,2,4,12,20,KS120646M~5,Ashland,9/19/17,Treated,2,0.75,5150,0.58,0.87,0.85,0.86,0.84,0.87,0.2,0.829900848,32.11681264,-0.1237417,0.229,0.274,0.331,0.346,0.351,0.658,0.241,0.468694236,-1.989137961,0.014208885
18BYD00357,2,4,12,19,Everest,Ashland,9/19/17,Treated,0,0.7,4720,0.62,0.89,0.88,0.89,0.88,0.84,0.17,0.886118409,39.92269767,-0.154908749,0.197,0.228,0.284,0.293,0.304,0.603,0.221,0.442018345,-2.237330105,0.014074982
18BYD00358,2,4,12,18,KS120487M~4,Ashland,9/19/17,Treated,2,0.68,4810,0.52,0.85,0.85,0.87,0.88,0.85,0.21,0.875377264,43.36587715,-0.166738435,0.149,0.226,0.286,0.297,0.313,0.601,0.184,0.401570859,-2.211809878,0.01510273
18BYD00359,2,4,12,17,KS120494M~5,Ashland,9/19/17,Treated,0,0.73,5390,0.55,0.85,0.86,0.88,0.89,0.87,0.21,0.885122517,48.65142606,-0.186588869,0.162,0.202,0.258,0.274,0.292,0.67,0.168,0.430214831,-2.74020818,0.016175692
18BYD00360,2,4,12,16,KS120557M~6,Ashland,9/19/17,Treated,2,0.72,4450,0.52,0.84,0.83,0.86,0.86,0.86,0.17,0.829900848,32.11681264,-0.1237417,0.133,0.201,0.262,0.278,0.292,0.621,0.224,0.508751624,-2.67797635,0.013656325
18BYD00361,2,4,13,16,KS120741M~3,Ashland,9/19/17,Treated,0,0.63,1870,0.1,0.29,0.33,0.39,0.43,0.69,0.3,0.829900848,32.11681264,-0.1237417,0.09,0.099,0.102,0.101,0.098,0.443,0.645,0.697187831,-14.91032445,0.066674035
18BYD00362,2,4,13,17,KS120557M~10,Ashland,9/19/17,Treated,2,0.77,4790,0.49,0.83,0.83,0.87,0.87,0.86,0.19,0.870066578,53.2967879,-0.204389343,0.122,0.192,0.258,0.274,0.286,0.674,0.678,0.738200232,-14.62652567,0.067327768
18BYD00363,2,4,13,18,Art,Ashland,9/19/17,Treated,2,0.73,5180,0.57,0.86,0.86,0.88,0.87,0.85,0.22,0.875507431,42.71591419,-0.164073634,0.157,0.213,0.283,0.282,0.304,0.661,0.72,0.800009888,-12.03886413,0.054851725
18BYD00364,2,4,13,19,KS120717M~11,Ashland,9/19/17,Treated,1,0.66,5350,0.55,0.87,0.85,0.88,0.86,0.84,0.21,0.870743192,41.253954,-0.158801901,0.175,0.229,0.287,0.298,0.3,0.607,0.634,0.70902498,-10.56297641,0.049098961
18BYD00365,2,4,13,20,KS120332M~3,Ashland,9/19/17,Treated,0,0.68,5440,0.48,0.8,0.79,0.83,0.81,0.84,0.22,0.829900848,32.11681264,-0.1237417,0.157,0.207,0.27,0.274,0.287,0.581,0.663,0.697187831,-14.91032445,0.066674035
18BYD00366,2,4,14,20,KS120081M~5,Ashland,9/19/17,Treated,4,0.74,5390,0.61,0.87,0.86,0.88,0.88,0.87,0.18,0.880061284,54.12085958,-0.207786781,0.186,0.228,0.288,0.303,0.318,0.655,0.684,0.697187831,-14.91032445,0.066674035
18BYD00367,2,4,14,19,KS120029M~3,Ashland,9/19/17,Treated,5,0.75,4980,0.57,0.86,0.85,0.88,0.87,0.84,0.19,0.875801692,41.01421812,-0.158418406,0.169,0.213,0.266,0.287,0.298,0.657,0.717,0.802233038,-11.88701944,0.054153742
18BYD00368,2,4,14,18,Everest,Ashland,9/19/17,Treated,0,0.72,4800,0.59,0.87,0.85,0.87,0.87,0.85,0.17,0.870221335,47.73290913,-0.184076808,0.189,0.232,0.289,0.304,0.315,0.612,0.68,0.697187831,-14.91032445,0.066674035
18BYD00369,2,4,14,17,KS120646M~6,Ashland,9/19/17,Treated,1,0.71,5600,0.49,0.85,0.83,0.86,0.86,0.85,0.22,0.86008067,51.40339893,-0.196521969,0.152,0.241,0.294,0.308,0.309,0.652,0.716,0.697187831,-14.91032445,0.066674035
18BYD00370,2,4,14,16,KS120802M~11,Ashland,9/19/17,Treated,1,0.71,5380,0.58,0.87,0.85,0.87,0.87,0.87,0.19,0.829900848,32.11681264,-0.1237417,0.171,0.218,0.284,0.295,0.309,0.632,0.687,0.697187831,-14.91032445,0.066674035
18BYD00371,2,4,15,16,KS120428M~7,Ashland,9/19/17,Treated,5,0.73,4710,0.48,0.78,0.78,0.82,0.81,0.85,0.25,0.829900848,32.11681264,-0.1237417,0.155,0.204,0.272,0.277,0.284,0.647,0.735,0.697187831,-14.91032445,0.066674035
18BYD00372,2,4,15,17,Art,Ashland,9/19/17,Treated,7,0.75,5640,0.6,0.85,0.87,0.9,0.9,0.86,0.21,0.901020272,39.18444,-0.151219125,0.185,0.228,0.287,0.315,0.328,0.686,0.736,0.823228357,-11.58716103,0.053202438
18BYD00373,2,4,15,18,KS120612M~4,Ashland,9/19/17,Treated,10,0.69,3340,0.59,0.84,0.85,0.87,0.87,0.85,0.2,0.870265743,45.95174574,-0.176633345,0.261,0.291,0.367,0.381,0.38,0.717,0.672,0.697187831,-14.91032445,0.066674035
18BYD00374,2,4,15,19,KS120911M~2,Ashland,9/19/17,Treated,2,0.72,5630,0.53,0.81,0.82,0.87,0.86,0.84,0.25,0.865607631,40.93325589,-0.156683032,0.171,0.222,0.274,0.283,0.284,0.612,0.686,0.697187831,-14.91032445,0.066674035
18BYD00375,2,4,15,20,KS120148M~4,Ashland,9/19/17,Treated,2,0.77,4400,0.45,0.72,0.74,0.79,0.78,0.85,0.22,0.829900848,32.11681264,-0.1237417,0.155,0.198,0.236,0.237,0.259,0.657,0.742,0.697187831,-14.91032445,0.066674035
18BYD00376,2,4,16,20,KS120428M~4,Ashland,9/19/17,Treated,1,0.72,4250,0.49,0.8,0.78,0.81,0.79,0.83,0.25,0.829900848,32.11681264,-0.1237417,0.145,0.211,0.265,0.275,0.288,0.634,0.717,0.697187831,-14.91032445,0.066674035
18BYD00377,2,4,16,19,Everest,Ashland,9/19/17,Treated,0,0.72,4500,0.6,0.86,0.85,0.88,0.87,0.83,0.18,0.876221946,39.05712517,-0.151347304,0.18,0.222,0.276,0.296,0.301,0.616,0.64,0.715437373,-11.10399818,0.051517408
18BYD00378,2,4,16,18,KS120246M~3,Ashland,9/19/17,Treated,5,0.74,4670,0.54,0.82,0.8,0.83,0.83,0.82,0.26,0.830106865,48.62207782,-0.185045768,0.189,0.236,0.287,0.299,0.318,0.654,0.716,0.697187831,-14.91032445,0.066674035
18BYD00379,2,4,16,17,KS120642M~12,Ashland,9/19/17,Treated,0,0.68,4880,0.55,0.84,0.83,0.86,0.87,0.84,0.2,0.865364852,43.6730915,-0.168071723,0.144,0.199,0.244,0.266,0.279,0.598,0.633,0.692057482,-12.59852073,0.058013371
18BYD00380,2,4,16,16,KS120004M~8,Ashland,9/19/17,Treated,1,0.74,4480,0.57,0.83,0.81,0.84,0.84,0.84,0.17,0.829900848,32.11681264,-0.1237417,0.163,0.211,0.262,0.287,0.294,0.585,0.636,0.697187831,-14.91032445,0.066674035
18BYD00381,2,4,17,16,KS120493M~3,Ashland,9/19/17,Treated,1,0.81,5230,0.49,0.83,0.82,0.85,0.86,0.88,0.25,0.829900848,32.11681264,-0.1237417,0.132,0.207,0.27,0.281,0.298,0.628,0.724,0.793517017,-12.10163716,0.054944143
18BYD00382,2,4,17,17,KS120487M~2,Ashland,9/19/17,Treated,5,0.68,4230,0.52,0.87,0.84,0.89,0.89,0.86,0.24,0.89069436,40.2963188,-0.154658134,0.139,0.219,0.284,0.293,0.302,0.585,0.645,0.697187831,-14.91032445,0.066674035
18BYD00383,2,4,17,18,Art,Ashland,9/19/17,Treated,5,0.7,4680,0.52,0.83,0.81,0.84,0.84,0.8,0.25,0.841483636,35.57328848,-0.136458683,0.156,0.206,0.266,0.271,0.294,0.652,0.714,0.793260823,-11.92331377,0.054177104
18BYD00384,2,4,17,19,KS120297M~11,Ashland,9/19/17,Treated,1,0.69,5110,0.55,0.85,0.82,0.85,0.85,0.77,0.26,0.856560667,27.94118298,-0.107759402,0.141,0.197,0.246,0.254,0.265,0.61,0.658,0.733818399,-12.23883991,0.055706485
18BYD00385,2,4,17,20,KS120749M~3,Ashland,9/19/17,Treated,5,0.74,4190,0.53,0.85,0.82,0.86,0.84,0.83,0.21,0.850387095,44.77937089,-0.171888692,0.182,0.255,0.314,0.327,0.335,0.606,0.692,0.697187831,-14.91032445,0.066674035
18BYD00386,2,4,18,20,KS120493M~5,Ashland,9/19/17,Treated,2,0.74,4650,0.46,0.8,0.78,0.83,0.83,0.82,0.25,0.830101654,49.11008265,-0.187085487,0.133,0.217,0.268,0.28,0.302,0.616,0.69,0.759777624,-11.97779552,0.054742153
18BYD00387,2,4,18,19,KS120487M~1,Ashland,9/19/17,Treated,5,0.66,4290,0.46,0.82,0.79,0.83,0.84,0.78,0.24,0.837609898,32.67908389,-0.125811074,0.107,0.19,0.234,0.254,0.262,0.56,0.619,0.678854724,-12.5651488,0.057356505
18BYD00388,2,4,18,18,Everest,Ashland,9/19/17,Treated,1,0.65,3820,0.54,0.82,0.79,0.83,0.83,0.77,0.2,0.832643157,33.75889959,-0.130750994,0.162,0.214,0.263,0.276,0.289,0.567,0.604,0.697187831,-14.91032445,0.066674035
18BYD00389,2,4,18,17,KS120302M~7,Ashland,9/19/17,Treated,5,0.69,4290,0.5,0.81,0.78,0.82,0.82,0.76,0.24,0.823448037,31.26728784,-0.12043309,0.119,0.191,0.235,0.258,0.276,0.594,0.68,0.747074788,-12.39392698,0.056147155
18BYD00390,2,4,18,16,KS120148M~5,Ashland,9/19/17,Treated,1,0.74,5120,0.53,0.79,0.77,0.8,0.82,0.83,0.2,0.829900848,32.11681264,-0.1237417,0.155,0.186,0.238,0.251,0.275,0.622,0.639,0.697187831,-14.91032445,0.066674035
18BYD00391,2,4,19,16,KS120428M~5,Ashland,9/19/17,Treated,1,0.67,3230,0.41,0.74,0.72,0.73,0.72,0.77,0.27,0.829900848,32.11681264,-0.1237417,0.126,0.192,0.244,0.242,0.261,0.568,0.657,0.697187831,-14.91032445,0.066674035
18BYD00392,2,4,19,17,KS120428M~6,Ashland,9/19/17,Treated,0,0.61,3130,0.46,0.79,0.77,0.77,0.77,0.74,0.27,0.771136607,35.49404738,-0.135252839,0.144,0.209,0.267,0.274,0.284,0.564,0.665,0.697187831,-14.91032445,0.066674035
18BYD00393,2,4,19,18,KS120148M~7,Ashland,9/19/17,Treated,0,0.69,4390,0.46,0.75,0.77,0.78,0.79,0.77,0.21,0.785159376,46.10539126,-0.176453,0.152,0.2,0.244,0.258,0.282,0.598,0.666,0.697187831,-14.91032445,0.066674035
18BYD00394,2,4,19,19,Art,Ashland,9/19/17,Treated,5,0.65,3220,0.52,0.84,0.84,0.83,0.84,0.69,0.26,0.863108712,20.46101229,-0.079790583,0.109,0.177,0.224,0.239,0.257,0.313,0.644,0.697187831,-14.91032445,0.066674035
18BYD00395,2,4,19,20,KS120580M~7,Ashland,9/19/17,Treated,2,0.76,3540,0.44,0.79,0.78,0.79,0.78,0.75,0.27,0.786596038,34.28854024,-0.130851323,0.154,0.238,0.299,0.303,0.328,0.661,0.739,0.697187831,-14.91032445,0.066674035
18BYD00396,2,4,20,20,KS120332M~11,Ashland,9/19/17,Treated,0,0.63,3820,0.44,0.75,0.73,0.76,0.76,0.76,0.27,0.829900848,32.11681264,-0.1237417,0.145,0.203,0.249,0.25,0.263,0.52,0.608,0.697187831,-14.91032445,0.066674035
18BYD00397,2,4,20,19,KS120252M~10,Ashland,9/19/17,Treated,0,0.62,4330,0.52,0.8,0.77,0.81,0.82,0.74,0.27,0.821486679,27.19253682,-0.10452091,0.147,0.2,0.249,0.263,0.281,0.57,0.614,0.678329795,-11.47123473,0.052779248
18BYD00398,2,4,20,18,Everest,Ashland,9/19/17,Treated,2,0.68,4000,0.5,0.79,0.77,0.79,0.82,0.73,0.28,0.811567871,26.52887822,-0.101763412,0.117,0.175,0.227,0.236,0.261,0.52,0.658,0.770697049,-10.49814987,0.046339182
18BYD00399,2,4,20,17,KS120487M~5,Ashland,9/19/17,Treated,2,0.63,3710,0.45,0.79,0.76,0.81,0.83,0.78,0.26,0.821433198,34.65656856,-0.132683768,0.112,0.203,0.255,0.265,0.28,0.556,0.633,0.68686449,-12.00788072,0.055119786
18BYD00400,2,4,20,16,KS120331M~17,Ashland,9/19/17,Treated,0,0.65,4030,0.5,0.79,0.76,0.79,0.8,0.79,0.27,0.795010452,54.01679717,-0.204800735,0.146,0.2,0.269,0.271,0.285,0.523,0.637,0.697187831,-14.91032445,0.066674035
