plot_id,rep,block,range,column,entry,location,planting_date,trt,byd,ptht,yield,ndvi_032020,ndvi_041120,ndvi_042320,ndvi_050320,ndvi_051920,ndvi_060520,ndvi_061120,ndvi_phi1,ndvi_phi2,ndvi_phi3,pthtd_032020,pthtd_041120,pthtd_042320,pthtd_050320,pthtd_051920,pthtd_060520,pthtd_061120,pthtd_phi1,pthtd_phi2,pthtd_phi3
20BYD00096,1,1,6,7,KS120081K-1,20ASH,9/17/19,Untreated,0,0.72,4200,0.8,0.86,0.85,0.85,0.86,0.73,0.53,0.844297349,61.098658,-0.226044377,0.13,0.39,0.44,0.59,0.61,0.66,0.66,0.667446726,-13.76037368,0.06726317
20BYD00097,1,1,6,6,KS120159K-3,20ASH,9/17/19,Untreated,5,0.77,4900,0.74,0.84,0.84,0.85,0.89,0.79,0.57,0.860519349,63.45845011,-0.2356946,0.08,0.35,0.4,0.49,0.68,0.7,0.6,0.678558681,-14.25361221,0.06771511
20BYD00098,1,1,6,5,KS18RDK^277,20ASH,9/17/19,Untreated,0,0.75,3000,0.77,0.85,0.85,0.84,0.83,0.66,0.47,0.829558571,50.15472569,-0.186168654,0.12,0.39,0.42,0.49,0.5,0.61,0.57,0.574455262,-13.48900798,0.06708888
20BYD00099,1,1,6,4,ART,20ASH,9/17/19,Untreated,5,0.86,4500,0.81,0.86,0.88,0.88,0.88,0.69,0.44,0.862558183,61.29065392,-0.22856781,0.11,0.37,0.45,0.58,0.68,0.69,0.72,0.726017826,-13.89932721,0.066551634
20BYD00100,1,1,6,3,KS16DH0003-13,20ASH,9/17/19,Untreated,15,0.93,6100,0.85,0.88,0.9,0.9,0.91,0.82,0.62,0.887989806,75.2961887,-0.277830645,0.09,0.32,0.4,0.54,0.71,0.7,0.65,0.709157042,-15.20174217,0.071710385
20BYD00101,1,1,6,2,KS16DH0011-35,20ASH,9/17/19,Untreated,5,0.97,6200,0.82,0.86,0.88,0.87,0.9,0.78,0.52,0.865965581,81.32475976,-0.301934826,0.11,0.35,0.42,0.61,0.76,0.74,0.74,0.779020706,-14.63418772,0.068990463
20BYD00102,1,1,6,1,KS120017K-15,20ASH,9/17/19,Untreated,0,0.89,4100,0.86,0.87,0.87,0.88,0.88,0.77,0.55,0.872243687,67.2283339,-0.248861311,0.13,0.38,0.44,0.57,0.77,0.67,0.67,0.716989783,-14.21503655,0.068493534
20BYD00103,1,1,7,1,KS10DB-2,20ASH,9/17/19,Untreated,1,0.83,4700,0.79,0.8,0.85,0.85,0.88,0.7,0.43,0.833966444,72.39667216,-0.269922292,0.1,0.3,0.34,0.45,0.65,0.71,0.72,0.806895142,-11.08904372,0.049939628
20BYD00104,1,1,7,2,KS18EVACM-34,20ASH,9/17/19,Untreated,0,0.74,6400,0.79,0.86,0.87,0.88,0.9,0.78,0.5,0.859953765,87.88366478,-0.326701189,0.11,0.39,0.44,0.53,0.68,0.64,0.69,0.690556229,-13.40929513,0.064724303
20BYD00105,1,1,7,3,KS120081M-2,20ASH,9/17/19,Untreated,0,0.77,4800,0.86,0.88,0.88,0.88,0.87,0.67,0.43,0.87567048,54.55114568,-0.203688174,0.17,0.41,0.48,0.59,0.6,0.76,0.71,0.753978209,-10.42913903,0.050493335
20BYD00106,1,1,7,4,KS18EVACK^118,20ASH,9/17/19,Untreated,0,0.76,5300,0.87,0.89,0.91,0.9,0.9,0.71,0.41,0.894544596,67.76250109,-0.253474309,0.11,0.41,0.48,0.59,0.7,0.76,0.77,0.785120431,-12.85672991,0.061334883
20BYD00107,1,1,7,5,EVEREST,20ASH,9/17/19,Untreated,0,0.75,4600,0.81,0.87,0.88,0.88,0.87,0.7,0.43,0.862494896,65.90984796,-0.245961584,0.13,0.4,0.46,0.59,0.59,0.71,0.73,0.726291733,-11.91717647,0.05751093
20BYD00108,1,1,7,6,KS120506K-2,20ASH,9/17/19,Untreated,5,0.77,4600,0.81,0.86,0.86,0.87,0.9,0.76,0.52,0.859932877,73.20683612,-0.271584994,0.11,0.38,0.43,0.52,0.72,0.67,0.62,0.680433402,-14.14514798,0.068262733
20BYD00109,1,1,7,7,KS120905M-7,20ASH,9/17/19,Untreated,5,0.71,3500,0.71,0.82,0.81,0.81,0.86,0.71,0.5,0.860519349,63.45845011,-0.2356946,0.07,0.39,0.38,0.46,0.63,0.61,0.53,0.587939085,-15.26120562,0.074445699
20BYD00110,1,1,7,8,KS16DH0011-25,20ASH,9/17/19,Untreated,0,0.84,4700,0.8,0.87,0.89,0.89,0.89,0.72,0.46,0.868267983,66.30933069,-0.246992691,0.1,0.38,0.46,0.62,0.73,0.81,0.8,0.83311992,-13.37052809,0.062793992
20BYD00111,1,1,7,9,AF03-1,20ASH,9/17/19,Untreated,5,0.8,3100,0.76,0.8,0.83,0.83,0.86,0.67,0.47,0.816022915,57.97972853,-0.215255446,0.06,0.2,0.27,0.34,0.52,0.49,0.39,0.472797443,-16.47403921,0.077426135
20BYD00112,1,1,7,10,KS120154K-5,20ASH,9/17/19,Untreated,5,0.76,5200,0.82,0.88,0.87,0.87,0.86,0.76,0.56,0.860407945,63.32807594,-0.233976227,0.12,0.43,0.49,0.57,0.71,0.72,0.7,0.725773799,-13.81501797,0.067221068
20BYD00113,1,1,7,11,KS18RDK^315,20ASH,9/17/19,Untreated,10,0.77,4300,0.81,0.86,0.87,0.87,0.88,0.74,0.51,0.858160443,66.26004338,-0.245826875,0.14,0.42,0.45,0.6,0.71,0.72,0.68,0.726311437,-13.20909268,0.064185904
20BYD00114,1,1,7,12,KS120044K-5,20ASH,9/17/19,Untreated,5,0.84,3900,0.82,0.87,0.86,0.85,0.86,0.65,0.4,0.853093777,58.24648694,-0.2178225,0.12,0.4,0.45,0.59,0.63,0.75,0.73,0.755308452,-12.0836911,0.057755153
20BYD00115,1,1,7,13,SY GRIT,20ASH,9/17/19,Untreated,0,0.77,3800,0.8,0.88,0.87,0.87,0.86,0.73,0.52,0.856585167,59.7286673,-0.221251745,0.12,0.41,0.48,0.6,0.71,0.69,0.63,0.683064301,-15.91619242,0.07805904
20BYD00116,1,1,7,14,ART,20ASH,9/17/19,Untreated,10,0.8,3600,0.76,0.85,0.85,0.86,0.85,0.64,0.41,0.834957605,56.37161572,-0.21051477,0.1,0.37,0.43,0.55,0.64,0.6,0.55,0.599835565,-17.22086331,0.084713831
20BYD00117,1,1,7,15,KS16DH0009-23,20ASH,9/17/19,Untreated,10,0.81,4800,0.81,0.87,0.89,0.88,0.88,0.7,0.44,0.86651225,63.5592693,-0.237059672,0.12,0.37,0.42,0.58,0.7,0.74,0.78,0.806851896,-11.96139495,0.056010882
20BYD00118,1,1,7,16,KS110729K-16,20ASH,9/17/19,Untreated,0,0.87,NA,0.86,0.89,0.89,0.9,0.88,0.73,0.48,0.884774914,61.82236461,-0.230044242,0.14,0.39,0.45,0.58,0.73,0.73,0.73,0.769191879,-12.42470811,0.05933539
20BYD00119,1,1,7,17,KS110865K-6,20ASH,9/17/19,Untreated,10,0.8,2300,0.81,0.87,0.87,0.86,0.85,0.66,0.43,0.853513609,54.53105445,-0.203426289,0.08,0.35,0.39,0.5,0.62,0.55,0.52,0.562760226,-17.35975174,0.085050025
20BYD00120,1,2,8,17,KS16DH0013-20,20ASH,9/17/19,Treated,0,0.8,6500,0.85,0.89,0.9,0.9,0.91,0.76,0.51,0.890219288,66.79358149,-0.248144994,0.11,0.38,0.45,0.62,0.76,0.68,0.64,0.701619193,-16.57382388,0.080202425
20BYD00121,1,2,8,16,KS120426M-7,20ASH,9/17/19,Treated,0,0.76,6800,0.87,0.89,0.89,0.9,0.89,0.78,0.58,0.888485187,60.82605064,-0.22461046,0.16,0.38,0.42,0.51,0.68,0.68,0.54,0.646551133,-12.34965315,0.060622515
20BYD00122,1,2,8,15,KS120351M-2,20ASH,9/17/19,Treated,0,0.79,4700,0.81,0.88,0.89,0.9,0.89,0.77,0.56,0.874184596,64.97630512,-0.240301953,0.12,0.42,0.46,0.6,0.72,0.67,0.66,0.691640674,-15.21701158,0.074458016
20BYD00123,1,2,8,14,EVEREST,20ASH,9/17/19,Treated,1,0.76,6100,0.85,0.89,0.91,0.9,0.9,0.79,0.54,0.890142767,73.63448364,-0.273141844,0.16,0.43,0.48,0.63,0.69,0.62,0.64,0.659135457,-15.32109894,0.07657257
20BYD00124,1,2,8,13,KS120559K-10,20ASH,9/17/19,Treated,0,0.78,6200,0.85,0.89,0.89,0.9,0.9,0.81,0.62,0.886081113,69.35512606,-0.255636371,0.16,0.38,0.4,0.54,0.69,0.65,0.55,0.642447895,-12.8005859,0.062884717
20BYD00125,1,2,8,12,KS15DH0055-11,20ASH,9/17/19,Treated,0,0.84,7000,0.89,0.89,0.9,0.91,0.92,0.8,0.57,0.902123824,69.04719783,-0.255630293,0.14,0.41,0.48,0.64,0.82,0.71,0.57,0.701776399,-16.56493901,0.081302522
20BYD00126,1,2,8,11,KS120849K-9,20ASH,9/17/19,Treated,0,0.87,7000,0.85,0.88,0.89,0.89,0.91,0.84,0.64,0.883966966,90.08685869,-0.332547784,0.17,0.39,0.43,0.55,0.7,0.62,0.69,0.70071365,-11.50153676,0.055976173
20BYD00127,1,2,8,10,WB4303,20ASH,9/17/19,Treated,0,0.78,5500,0.77,0.85,0.85,0.85,0.86,0.77,0.57,0.8359761,77.1677232,-0.28509955,0.11,0.4,0.44,0.53,0.56,0.59,0.57,0.575895118,-16.77397186,0.083751689
20BYD00128,1,2,8,9,KS16DH0011-25,20ASH,9/17/19,Treated,1,0.86,6000,0.8,0.87,0.89,0.89,0.9,0.75,0.45,0.870032475,79.36108481,-0.295872595,0.1,0.36,0.44,0.62,0.73,0.76,0.76,0.78690152,-14.49224566,0.068406628
20BYD00129,1,2,8,8,KS120081M-2,20ASH,9/17/19,Treated,1,0.82,5700,0.77,0.84,0.84,0.84,0.87,0.76,0.52,0.831938874,83.65501128,-0.310243029,0.1,0.37,0.41,0.49,0.55,0.65,0.66,0.671303108,-11.39315153,0.05441273
20BYD00130,1,2,8,7,KS120494M-1,20ASH,9/17/19,Treated,0,0.85,6600,0.8,0.87,0.89,0.9,0.92,0.83,0.54,0.860519349,63.45845011,-0.2356946,0.09,0.3,0.36,0.47,0.66,0.71,0.69,0.756276496,-12.41839828,0.056954814
20BYD00131,1,2,8,6,KS16DH0011-18,20ASH,9/17/19,Treated,0,0.93,7300,0.82,0.86,0.89,0.9,0.92,0.84,0.57,0.860519349,63.45845011,-0.2356946,0.12,0.38,0.45,0.6,0.81,0.8,0.73,0.809983012,-14.03034712,0.066309776
20BYD00132,1,2,8,5,ART,20ASH,9/17/19,Treated,5,0.86,5800,0.79,0.85,0.86,0.87,0.88,0.75,0.48,0.850001376,79.21581626,-0.294615838,0.1,0.39,0.45,0.61,0.71,0.75,0.73,0.759845516,-14.27998243,0.068133072
20BYD00133,1,2,8,4,WB4699,20ASH,9/17/19,Treated,5,0.83,6500,0.7,0.78,0.81,0.82,0.88,0.79,0.57,0.860519349,63.45845011,-0.2356946,0.07,0.31,0.36,0.47,0.68,0.71,0.68,0.741717187,-13.40571619,0.061764422
20BYD00134,1,2,8,3,KS16DH0010-17,20ASH,9/17/19,Treated,0,0.81,6400,0.71,0.8,0.84,0.83,0.89,0.78,0.49,0.860519349,63.45845011,-0.2356946,0.08,0.33,0.37,0.46,0.68,0.6,0.64,0.662009098,-13.82363022,0.065280632
20BYD00135,1,2,8,2,KS120177K-23,20ASH,9/17/19,Treated,0,0.79,4000,0.75,0.81,0.8,0.79,0.83,0.64,0.41,0.796229383,62.29019649,-0.232238888,0.1,0.35,0.38,0.42,0.57,0.66,0.7,0.79077068,-8.997615631,0.040664826
20BYD00136,1,2,8,1,KS120612K-7,20ASH,9/17/19,Treated,0,0.8,4800,0.76,0.83,0.83,0.83,0.84,0.65,0.43,0.818599062,57.70022565,-0.214958287,0.12,0.36,0.38,0.5,0.63,0.64,0.66,0.689954326,-11.52706516,0.054775805
20BYD00137,1,2,9,1,KS120905M-4,20ASH,9/17/19,Treated,0,0.82,4600,0.67,0.77,0.77,0.76,0.83,0.74,0.54,0.860519349,63.45845011,-0.2356946,0.08,0.37,0.35,0.41,0.62,0.66,0.66,0.729455809,-10.46507052,0.048214626
20BYD00138,1,2,9,2,KS120331K-9,20ASH,9/17/19,Treated,0,0.86,5200,0.74,0.82,0.8,0.8,0.84,0.73,0.49,0.799936764,85.40640452,-0.316975609,0.1,0.36,0.4,0.48,0.62,0.66,0.66,0.692200249,-11.84726766,0.056133921
20BYD00139,1,2,9,3,KS120017K-6,20ASH,9/17/19,Treated,0,0.86,5000,0.78,0.86,0.85,0.86,0.88,0.8,0.63,0.860519349,63.45845011,-0.2356946,0.08,0.35,0.4,0.47,0.69,0.65,0.64,0.680760151,-13.78423792,0.065342777
20BYD00140,1,2,9,4,KS120659K-15,20ASH,9/17/19,Treated,0,0.9,4300,0.83,0.86,0.85,0.85,0.85,0.78,0.57,0.848100276,77.64000581,-0.287024124,0.15,0.44,0.49,0.59,0.6,0.69,0.7,0.688022643,-12.88820303,0.063798116
20BYD00141,1,2,9,5,KS120044K-5,20ASH,9/17/19,Treated,0,0.86,5200,0.83,0.87,0.86,0.87,0.88,0.75,0.47,0.862090321,77.36479548,-0.288002535,0.16,0.4,0.43,0.57,0.62,0.76,0.75,0.823278515,-9.302121317,0.043597771
20BYD00142,1,2,9,6,EVEREST,20ASH,9/17/19,Treated,0,0.8,6000,0.81,0.87,0.88,0.89,0.89,0.76,0.47,0.868049386,80.26154032,-0.298867363,0.15,0.42,0.46,0.58,0.6,0.78,0.73,0.786582389,-10.04040921,0.047886605
20BYD00143,1,2,9,7,KS18RDK^315,20ASH,9/17/19,Treated,0,0.89,7500,0.82,0.87,0.89,0.9,0.9,0.82,0.56,0.87598583,95.14312486,-0.35287737,0.11,0.36,0.42,0.57,0.71,0.7,0.7,0.733323228,-13.8485805,0.065831666
20BYD00144,1,2,9,8,KS100510M^7,20ASH,9/17/19,Treated,0,0.84,5100,0.76,0.86,0.84,0.84,0.86,0.72,0.47,0.832049181,72.52063733,-0.269635357,0.1,0.42,0.48,0.56,0.62,0.62,0.69,0.64934918,-15.99479789,0.078823382
20BYD00145,1,2,9,9,KS100028K^11,20ASH,9/17/19,Treated,0,0.84,5400,0.74,0.86,0.86,0.85,0.87,0.73,0.47,0.835990385,76.06840727,-0.282912601,0.09,0.37,0.4,0.46,0.56,0.64,0.68,0.69604977,-10.64746771,0.050138194
20BYD00146,1,2,9,10,KS110865K-6,20ASH,9/17/19,Treated,0,0.8,5000,0.8,0.86,0.86,0.84,0.85,0.73,0.49,0.842242594,69.53355357,-0.258225634,0.1,0.35,0.38,0.47,0.61,0.64,0.62,0.660263329,-12.15692974,0.057812729
20BYD00147,1,2,9,11,AF03-1,20ASH,9/17/19,Treated,1,0.83,4100,0.72,0.76,0.81,0.81,0.86,0.74,0.53,0.860519349,63.45845011,-0.2356946,0.07,0.22,0.26,0.33,0.54,0.56,0.54,0.608993247,-12.54151256,0.056653941
20BYD00148,1,2,9,12,KS120513M-3,20ASH,9/17/19,Treated,0,0.85,5600,0.84,0.87,0.87,0.87,0.87,0.78,0.6,0.86425057,64.02921025,-0.235859194,0.16,0.4,0.43,0.5,0.6,0.56,0.44,0.530028367,-16.08878523,0.082477718
20BYD00149,1,2,9,13,KS120375K-9,20ASH,9/17/19,Treated,0,0.89,5000,0.9,0.88,0.89,0.9,0.91,0.75,0.56,0.89684367,52.41180531,-0.193698803,0.17,0.38,0.43,0.64,0.67,0.41,0.44,0.528972469,-18.52417656,0.095269497
20BYD00150,1,2,9,14,KS110826K-7,20ASH,9/17/19,Treated,1,0.86,6400,0.86,0.88,0.89,0.91,0.91,0.76,0.55,0.89034281,59.25733542,-0.219339134,0.12,0.36,0.44,0.62,0.81,0.31,0.34,0.667990631,-14.2380206,0.069147272
20BYD00151,1,2,9,15,ART,20ASH,9/17/19,Treated,1,0.85,5800,0.86,0.9,0.9,0.91,0.89,0.78,0.56,0.892469687,63.76284858,-0.235975984,0.12,0.42,0.48,0.64,0.75,0.7,0.71,0.73251472,-15.49251278,0.075360018
20BYD00152,1,2,9,16,KS110832M-2,20ASH,9/17/19,Treated,1,0.84,5400,0.87,0.9,0.9,0.91,0.91,0.81,0.63,0.898205022,62.59660844,-0.230391119,0.14,0.38,0.43,0.58,0.82,0.53,0.5,0.612293995,-17.1044097,0.084858442
20BYD00153,1,2,9,17,KS18RDM^42,20ASH,9/17/19,Treated,0,0.8,4600,0.83,0.88,0.88,0.88,0.88,0.77,0.58,0.870306575,61.56211199,-0.227135268,0.11,0.39,0.45,0.6,0.71,0.52,0.47,0.571936257,-20.63923687,0.103264643
20BYD00154,1,2,10,17,KS120267K-5,20ASH,9/17/19,Treated,0,0.76,6100,0.83,0.89,0.89,0.89,0.89,0.76,0.49,0.878173459,73.29686922,-0.272630535,0.13,0.4,0.47,0.61,0.71,0.8,0.75,0.801759307,-12.50508303,0.059504084
20BYD00155,1,2,10,16,KS16DH0004-30,20ASH,9/17/19,Treated,1,0.88,5000,0.82,0.88,0.91,0.93,0.93,0.78,0.61,0.893941167,55.92344063,-0.205859899,0.09,0.37,0.41,0.6,0.76,0.27,0.31,0.474834875,-26.43962472,0.134364206
20BYD00156,1,2,10,15,KS16DH0002-12,20ASH,9/17/19,Treated,0,0.79,5700,0.84,0.89,0.89,0.91,0.91,0.81,0.61,0.888011002,71.08143396,-0.26230378,0.12,0.35,0.39,0.51,0.69,0.31,0.44,0.482183912,-19.89605161,0.101003678
20BYD00157,1,2,10,14,KS120267M-3,20ASH,9/17/19,Treated,0,0.82,6400,0.82,0.87,0.88,0.88,0.89,0.79,0.58,0.868010822,73.5695534,-0.271906674,0.14,0.4,0.45,0.62,0.77,0.78,0.78,0.825053354,-12.51942984,0.059300234
20BYD00158,1,2,10,13,EVEREST,20ASH,9/17/19,Treated,0,0.77,5900,0.83,0.88,0.9,0.9,0.9,0.8,0.56,0.882034845,77.99404817,-0.288961263,0.12,0.41,0.44,0.59,0.61,0.74,0.74,0.756957777,-11.54315821,0.055126982
20BYD00159,1,2,10,12,KS16DH0011-12,20ASH,9/17/19,Treated,1,0.85,6600,0.79,0.87,0.89,0.9,0.9,0.8,0.57,0.869960011,81.42957201,-0.301449993,0.09,0.37,0.43,0.61,0.74,0.72,0.69,0.734599499,-15.83862657,0.075542717
20BYD00160,1,2,10,11,KS110510K-6,20ASH,9/17/19,Treated,0,0.8,5400,0.78,0.86,0.85,0.85,0.88,0.79,0.58,0.843936152,86.17824197,-0.318625787,0.11,0.36,0.39,0.44,0.57,0.52,0.58,0.567143509,-13.05802081,0.06414122
20BYD00161,1,2,10,10,KS18EVACK-327,20ASH,9/17/19,Treated,0,0.9,6800,0.83,0.87,0.88,0.88,0.9,0.83,0.61,0.871973703,96.71034831,-0.35770661,0.12,0.35,0.41,0.51,0.77,0.77,0.75,0.828344304,-12.11782918,0.05602183
20BYD00162,1,2,10,9,KS120159K-3,20ASH,9/17/19,Treated,0,0.75,7000,0.65,0.78,0.78,0.8,0.88,0.83,0.63,0.860519349,63.45845011,-0.2356946,0.07,0.32,0.35,0.42,0.6,0.63,0.64,0.68210319,-11.86439434,0.054962988
20BYD00163,1,2,10,8,KS16DH0005-23,20ASH,9/17/19,Treated,0,0.9,5600,0.76,0.85,0.84,0.84,0.83,0.68,0.44,0.824513725,63.71646943,-0.237252213,0.1,0.38,0.45,0.59,0.56,0.71,0.69,0.68812252,-13.82303985,0.066769942
20BYD00164,1,2,10,7,KS110532M-3,20ASH,9/17/19,Treated,5,0.79,5600,0.72,0.8,0.82,0.82,0.88,0.75,0.51,0.860519349,63.45845011,-0.2356946,0.09,0.32,0.35,0.41,0.58,0.59,0.62,0.653677762,-11.14711202,0.052070948
20BYD00165,1,2,10,6,KS120522M-7,20ASH,9/17/19,Treated,0,0.87,6100,0.75,0.85,0.86,0.86,0.88,0.79,0.55,0.860519349,63.45845011,-0.2356946,0.09,0.39,0.43,0.57,0.67,0.72,0.71,0.732428463,-13.67381012,0.065202197
20BYD00166,1,2,10,5,KS120685K-2,20ASH,9/17/19,Treated,0,0.82,6000,0.78,0.85,0.85,0.85,0.86,0.75,0.51,0.838026302,76.96435446,-0.285538337,0.1,0.36,0.41,0.47,0.56,0.65,0.69,0.710838719,-10.42022254,0.048946109
20BYD00167,1,2,10,4,ART,20ASH,9/17/19,Treated,0,0.86,5400,0.7,0.78,0.79,0.8,0.85,0.72,0.45,0.860519349,63.45845011,-0.2356946,0.08,0.34,0.39,0.49,0.61,0.65,0.67,0.686002089,-12.78720375,0.060293412
20BYD00168,1,2,10,3,KS18EVACK^55,20ASH,9/17/19,Treated,0,0.78,4500,0.71,0.8,0.78,0.76,0.83,0.74,0.57,0.860519349,63.45845011,-0.2356946,0.08,0.35,0.36,0.45,0.62,0.64,0.62,0.664970314,-12.36079915,0.058269204
20BYD00169,1,2,10,2,KS16DH0008-32,20ASH,9/17/19,Treated,0,0.88,4100,0.76,0.82,0.84,0.83,0.86,0.74,0.51,0.821929263,77.74959552,-0.288283255,0.09,0.31,0.36,0.51,0.65,0.61,0.57,0.624237969,-15.42945803,0.073587146
20BYD00170,1,2,10,1,KS120205K-2,20ASH,9/17/19,Treated,1,0.76,NA,0.56,0.66,0.65,0.64,0.73,0.64,0.47,0.860519349,63.45845011,-0.2356946,0.08,0.3,0.32,0.33,0.51,0.58,0.51,0.592795983,-10.39134359,0.048321449
20BYD00171,1,2,11,1,KS110489M-6,20ASH,9/17/19,Treated,NA,0.74,NA,0.21,0.31,0.32,0.35,0.43,0.53,0.45,0.636006532,-4.985225436,0.023210369,0.06,0.06,0.06,0.07,0.09,0.13,0.07,0.667990631,-14.2380206,0.069147272
20BYD00172,1,2,11,2,KS120017K-15,20ASH,9/17/19,Treated,NA,0.73,NA,0.33,0.45,0.47,0.49,0.57,0.6,0.46,0.546235389,-8.582752187,0.048614104,0.06,0.19,0.23,0.25,0.51,0.56,0.47,0.577370248,-12.96866853,0.057669038
20BYD00173,1,2,11,3,KS120506K-2,20ASH,9/17/19,Treated,1,0.76,4500,0.54,0.7,0.68,0.7,0.8,0.75,0.56,0.860519349,63.45845011,-0.2356946,0.07,0.3,0.3,0.42,0.6,0.61,0.58,0.638294456,-12.8756114,0.059765766
20BYD00174,1,2,11,4,KS16DH0011-45,20ASH,9/17/19,Treated,0,0.75,2900,0.47,0.59,0.61,0.64,0.74,0.67,0.46,0.860519349,63.45845011,-0.2356946,0.06,0.26,0.31,0.4,0.59,0.6,0.47,0.566375465,-15.399169,0.072323161
20BYD00175,1,2,11,5,KS120837K-4,20ASH,9/17/19,Treated,0,0.78,5000,0.73,0.82,0.81,0.81,0.85,0.77,0.57,0.860519349,63.45845011,-0.2356946,0.1,0.33,0.36,0.42,0.58,0.6,0.6,0.64069235,-11.21216205,0.052928835
20BYD00176,1,2,11,6,EVEREST,20ASH,9/17/19,Treated,0,0.87,4200,0.66,0.76,0.76,0.76,0.83,0.71,0.5,0.860519349,63.45845011,-0.2356946,0.1,0.31,0.34,0.41,0.48,0.51,0.57,0.565083257,-10.83986687,0.051873904
20BYD00177,1,2,11,7,KS120905M-7,20ASH,9/17/19,Treated,5,0.87,5000,0.66,0.77,0.77,0.78,0.87,0.81,0.61,0.860519349,63.45845011,-0.2356946,0.08,0.32,0.32,0.36,0.62,0.66,0.57,0.678728151,-11.28779924,0.05183681
20BYD00178,1,2,11,8,KS16DH0011-16,20ASH,9/17/19,Treated,0,0.77,5700,0.73,0.83,0.84,0.83,0.87,0.76,0.52,0.860519349,63.45845011,-0.2356946,0.09,0.33,0.39,0.48,0.59,0.63,0.64,0.658069721,-12.71889475,0.060325184
20BYD00179,1,2,11,9,KS120612K-5,20ASH,9/17/19,Treated,0,0.84,5600,0.78,0.86,0.86,0.86,0.88,0.73,0.49,0.848042043,68.85231024,-0.255755425,0.09,0.35,0.36,0.46,0.65,0.64,0.66,0.697297394,-12.00958073,0.056269334
20BYD00180,1,2,11,10,AM Eastwood,20ASH,9/17/19,Treated,0,0.78,6300,0.7,0.81,0.81,0.82,0.89,0.82,0.63,0.860519349,63.45845011,-0.2356946,0.08,0.35,0.34,0.44,0.57,0.64,0.64,0.68989577,-10.8404413,0.050346591
20BYD00181,1,2,11,11,KS110515K-2,20ASH,9/17/19,Treated,0,0.79,4900,0.78,0.86,0.86,0.87,0.89,0.77,0.53,0.851934069,79.13194765,-0.293414509,0.11,0.35,0.39,0.5,0.76,0.67,0.61,0.693289163,-14.07967719,0.066957369
20BYD00182,1,2,11,12,KS16DH0010-28,20ASH,9/17/19,Treated,0,0.8,7200,0.78,0.86,0.88,0.88,0.9,0.81,0.55,0.860519349,63.45845011,-0.2356946,0.11,0.36,0.41,0.58,0.65,0.66,0.69,0.69706615,-13.85517378,0.066359404
20BYD00183,1,2,11,13,KS120269K-3,20ASH,9/17/19,Treated,0,0.81,6600,0.79,0.87,0.87,0.88,0.89,0.83,0.63,0.860519349,63.45845011,-0.2356946,0.11,0.37,0.42,0.5,0.67,0.72,0.73,0.778600037,-11.14273843,0.052019519
20BYD00184,1,2,11,14,ART,20ASH,9/17/19,Treated,0,0.77,6500,0.81,0.87,0.88,0.89,0.89,0.77,0.51,0.868042675,77.11005487,-0.286408749,0.11,0.37,0.44,0.56,0.68,0.67,0.72,0.720855425,-13.458575,0.064353861
20BYD00185,1,2,11,15,KS100028K^12,20ASH,9/17/19,Treated,0,0.79,7600,0.87,0.89,0.9,0.9,0.9,0.83,0.67,0.892105594,68.07312249,-0.249887593,0.11,0.38,0.45,0.58,0.69,0.68,0.72,0.722509815,-13.99757787,0.067204794
20BYD00186,1,2,11,16,KS18EVACK^118,20ASH,9/17/19,Treated,0,0.76,6700,0.81,0.88,0.89,0.89,0.89,0.77,0.52,0.872090122,73.7332728,-0.273674231,0.11,0.39,0.44,0.57,0.71,0.76,0.77,0.804440473,-12.1954171,0.057366759
20BYD00187,1,2,11,17,KS18EVACM-93,20ASH,9/17/19,Treated,1,0.74,5800,0.79,0.86,0.86,0.87,0.91,0.85,0.68,0.860519349,63.45845011,-0.2356946,0.09,0.36,0.45,0.56,0.78,0.81,0.81,0.858927124,-13.2474866,0.061377305
20BYD00188,1,2,12,17,KS120644K-4,20ASH,9/17/19,Treated,0,0.75,4500,0.75,0.87,0.88,0.89,0.91,0.79,0.55,0.860519349,63.45845011,-0.2356946,0.08,0.33,0.39,0.51,0.68,0.69,0.65,0.701478505,-14.29247249,0.067292703
20BYD00189,1,2,12,16,KS120742M-1,20ASH,9/17/19,Treated,0,0.76,5200,0.79,0.87,0.87,0.88,0.89,0.78,0.53,0.859974226,81.60233447,-0.302722174,0.09,0.35,0.4,0.51,0.63,0.68,0.65,0.687839895,-13.1817635,0.06255751
20BYD00190,1,2,12,15,EVEREST,20ASH,9/17/19,Treated,0,0.84,5900,0.82,0.87,0.89,0.89,0.89,0.79,0.54,0.872029974,80.29639218,-0.297801365,0.15,0.41,0.44,0.58,0.6,0.66,0.73,0.714487732,-11.07827161,0.053757601
20BYD00191,1,2,12,14,SY GRIT,20ASH,9/17/19,Treated,0,0.91,6200,0.76,0.85,0.85,0.85,0.87,0.81,0.65,0.860519349,63.45845011,-0.2356946,0.1,0.37,0.42,0.53,0.64,0.62,0.69,0.675722711,-13.5039895,0.06490282
20BYD00192,1,2,12,13,KS10DB-2,20ASH,9/17/19,Treated,0,0.85,4700,0.74,0.78,0.81,0.82,0.87,0.74,0.51,0.860519349,63.45845011,-0.2356946,0.09,0.29,0.34,0.45,0.66,0.63,0.73,0.752962482,-12.01019721,0.054727221
